Player Name,Instant Price,Rating,Club,Position,Nation,League,Skills,Weak Foot,Preferred Foot,Height,Weight,Revision,Defensive Workrate,Attacking Workrate,Added On,Origin,Games PS4,Games Xbox 1,Total Games,Goals Avr. PS4,Goals Avr. Xbox 1,Assists Avr. PS4,Assists Avr. Xbox 1,Yellow Avr. PS4,Yellow Avr. Xbox 1,Red Avr. PS4,Red Avr. Xbox 1,Date of Birth
Morganella,6000,68,Palermo,RM,Switzerland,Calcio A,2 ,3 ,Right ,184,78 ,Normal,High,Med,2016-09-21,N\A,338,247,585,0.08,0.06,0.14,0.06,0.01,0.02,0,0,17-05-1989
Taniguchi,1200,68,Sagan Tosu,CB,Japan,Meiji Yasuda J1,2 ,3 ,Right ,182,73 ,Normal,Med,Med,2016-09-21,N\A,95,14,109,0.06,0,0,0.07,0.04,0.07,0,0,27-06-1985
O'Shea,3200,68,Chesterfield,CAM,Republic of Ireland,Football League,3 ,4 ,Right ,183,70 ,Normal,Low,Med,2016-09-21,N\A,64,78,142,0.06,0.32,0.02,0.32,0.03,0.03,0.02,0,10-08-1988
Cauna,1000,68,CSKA Moskva,CDM,Latvia,Russian League,2 ,2 ,Left ,176,74 ,Normal,Med,Med,2016-09-21,N\A,6,0,6,0,0,0,0,0,0,0,0,19-01-1988
Pudil,250,68,Sheffield Wed,LB,Czech Republic,EFL Championship,2 ,2 ,Left ,185,82 ,Normal,Med,Med,2016-09-21,N\A,87,363,450,0.03,0.01,0.03,0.06,0,0.07,0.01,0.01,27-09-1985
Williams,550,68,Millwall,CM,Republic of Ireland,Football League,2 ,3 ,Left ,185,80 ,Normal,High,Med,2016-09-21,N\A,45,80,125,0.07,0.15,0.11,0.21,0.02,0.03,0.02,0,19-10-1986
Noriega,900,68,Querétaro,CM,Mexico,LIGA Bancomer MX,2 ,3 ,Right ,172,73 ,Normal,Med,High,2016-09-21,N\A,11,3,14,0.09,0,0.36,0,0,0,0,0,17-04-1985
Ríos,350,68,Fl. Varela,ST,Argentina,Primera División,4 ,4 ,Right ,179,78 ,Normal,Low,Med,2016-09-21,N\A,137,121,258,0.5,0.42,0.31,0.31,0.02,0.01,0,0,01-08-1989
Knudtzon,600,68,Lillestrøm SK,ST,Norway,Tippeligaen,3 ,3 ,Right ,178,72 ,Normal,Med,High,2016-09-21,N\A,767,364,1131,0.47,0.46,0.27,0.28,0.02,0.02,0,0,15-12-1988
O'Donnell,700,68,Bristol City,GK,England,EFL Championship,1 ,3 ,Left ,188,85 ,Normal,Med,Med,2016-09-21,N\A,120,167,287,0,0.01,0,0,0,0,0,0,12-09-1988
Abdoulaye,200,68,Bourg en Bresse 01,CB,Congo,Domino's Ligue 2,2 ,3 ,Left ,181,82 ,Normal,Med,Med,2016-09-21,N\A,22,7,29,0.05,0,0.05,0,0,0,0,0,15-04-1982
Grzyb,200,68,Jagiellonia,CDM,Poland,Ekstraklasa,2 ,3 ,Right ,175,75 ,Normal,High,Med,2016-09-21,N\A,34,12,46,0.15,0.08,0.21,0.33,0.03,0,0,0,16-01-1983
Agard,950,68,MK Dons,ST,England,Football League,2 ,3 ,Right ,173,67 ,Normal,Med,Med,2016-09-21,N\A,497,500,997,0.52,0.53,0.26,0.38,0.01,0.03,0,0,10-10-1989
Guilherme Finkler,500,68,Well. Phoenix,CAM,Brazil,Hyundai A-League,3 ,4 ,Right ,184,79 ,Normal,Low,Med,2016-09-21,N\A,185,66,251,0.19,0.3,0.28,0.27,0.04,0.05,0,0,24-09-1985
Ayasse,200,68,Le Havre AC,CDM,France,Domino's Ligue 2,2 ,3 ,Right ,183,75 ,Normal,High,Med,2016-09-21,N\A,103,21,124,0.15,0.05,0.13,0.29,0.11,0.1,0.03,0.05,17-02-1987
Nation,200,68,Vålerenga,CB,Norway,Tippeligaen,2 ,3 ,Right ,188,80 ,Normal,Med,Low,2016-09-21,N\A,15,14,29,0,0,0,0.07,0,0,0.07,0,01-07-1990
Zullo,200,68,Sydney FC,LB,Australia,Hyundai A-League,3 ,3 ,Left ,171,63 ,Normal,Low,High,2016-09-21,N\A,109,54,163,0.03,0,0.03,0.07,0.06,0.06,0,0,11-09-1988
Fischer,450,68,Randers FC,LB,Denmark,Alka Superliga,2 ,4 ,Right ,176,72 ,Normal,Med,Med,2016-09-21,N\A,"1,141",514,1655,0.01,0.01,0.04,0.04,0.04,0.07,0.01,0.01,16-09-1986
Feltscher,1800,68,Getafe CF,RB,Venezuela,Liga Adelante,2 ,3 ,Right ,181,74 ,Normal,Med,Med,2016-09-21,N\A,331,30,361,0.02,0,0.04,0.03,0.03,0.03,0,0.03,06-10-1990
Héctor Verdés,450,68,Real Oviedo,CB,Spain,Liga Adelante,2 ,3 ,Right ,185,80 ,Normal,Med,Low,2016-09-21,N\A,132,72,204,0.02,0,0.01,0.01,0.05,0.03,0.02,0.06,24-06-1984
van Peppen,1300,68,Roda JC,LB,Netherlands,Eredivisie,2 ,3 ,Left ,181,79 ,Normal,Med,Med,2016-09-21,N\A,200,45,245,0.03,0.04,0.02,0,0.03,0.04,0.01,0,26-06-1985
Jacobsen,200,68,Odense Boldklub,ST,Denmark,Alka Superliga,2 ,3 ,Right ,181,77 ,Normal,Med,Med,2016-09-21,N\A,141,17,158,0.45,0.35,0.25,0.06,0.03,0.06,0.01,0,27-10-1989
Simpson,9900,68,Leyton Orient,ST,England,Football League 2,3 ,3 ,Right ,180,84 ,Normal,Med,High,2016-09-21,N\A,57,80,137,0.6,0.56,0.35,0.44,0.04,0.04,0,0.01,01-12-1988
Albertazzi,550,68,Hellas Verona,LB,Italy,Calcio B,2 ,3 ,Left ,185,73 ,Normal,Med,Med,2016-09-21,N\A,199,98,297,0.01,0.02,0.02,0.04,0.05,0.03,0.01,0,07-01-1991
Giorgi,200,68,Ascoli,CM,Italy,Calcio B,2 ,4 ,Right ,186,75 ,Normal,Med,Med,2016-09-21,N\A,44,14,58,0.21,0.43,0.11,0.29,0.07,0.07,0,0,19-04-1987
Daghfous,3900,68,Würzburg,LM,Germany,Bundesliga 2,3 ,4 ,Right ,178,79 ,Normal,Med,Med,2016-09-21,N\A,459,93,552,0.14,0.11,0.18,0.13,0.03,0.04,0,0,01-10-1986
Wellington,800,68,Avispa Fukuoka,ST,Brazil,Meiji Yasuda J1,3 ,4 ,Right ,186,89 ,Normal,Med,High,2016-09-21,N\A,69,80,149,0.46,0.38,0.22,0.14,0.04,0.03,0,0,11-02-1988
Goossens,1100,68,Chicago Fire,LW,Netherlands,MLS,3 ,3 ,Left ,174,68 ,Normal,Med,Med,2016-09-21,N\A,116,67,183,0.16,0,0.1,0.1,0,0,0,0,25-07-1988
Høiland,200,68,Strømsgodset IF,ST,Norway,Tippeligaen,3 ,3 ,Right ,177,72 ,Normal,High,High,2016-09-21,N\A,18,9,27,0.5,0.44,0.22,0.22,0,0,0,0,11-04-1989
Hubert,1500,68,Royal Mouscron,CDM,Belgium,Pro League,2 ,3 ,Right ,184,79 ,Normal,High,Low,2016-09-21,N\A,10,12,22,0.3,0.83,0.1,0.5,0,0,0,0,12-02-1988
Vlasko,200,68,Zagłębie Lubin,CAM,Slovakia,Ekstraklasa,2 ,3 ,Right ,177,72 ,Normal,Low,Med,2016-09-21,N\A,22,26,48,0.09,0.27,0.14,0.31,0,0,0,0,11-01-1990
Ouali,700,68,KV Kortrijk,LM,Algeria,Pro League,3 ,3 ,Left ,176,69 ,Normal,Low,High,2016-09-21,N\A,508,209,717,0.06,0.12,0.15,0.12,0.02,0.02,0,0.01,21-05-1988
Charles,900,68,Antalyaspor,CM,Brazil,Süper Lig,3 ,3 ,Right ,175,73 ,Normal,Med,Med,2016-09-21,N\A,1,46,47,1,0.07,0,0.07,0,0,0,0,14-02-1985
Fontaine,200,68,Le Havre AC,CDM,France,Domino's Ligue 2,3 ,3 ,Right ,177,73 ,Normal,Med,High,2016-09-21,N\A,37,57,94,0.08,0.09,0.11,0.12,0.05,0.07,0,0.04,11-03-1989
Blengio,200,68,Tigre,CB,Argentina,Primera División,2 ,2 ,Left ,185,85 ,Normal,High,Low,2016-09-21,N\A,28,6,34,0,0,0,0,0.04,0,0,0,26-06-1980
Ngolok,1500,68,Sport. Lokeren,CM,Cameroon,Pro League,2 ,3 ,Left ,176,74 ,Normal,High,High,2016-09-21,N\A,218,128,346,0.11,0.18,0.11,0.11,0.03,0.04,0,0,15-11-1988
Skender,200,68,SønderjyskE,GK,Croatia,Alka Superliga,1 ,4 ,Right ,188,86 ,Normal,Med,Med,2016-09-21,N\A,18,171,189,0,0,0,0,0,0,0,0,12-08-1979
Carayol,350,68,Nott'm Forest,LM,Gambia,EFL Championship,4 ,4 ,Right ,177,74 ,Normal,Low,Med,2016-09-21,N\A,71,182,253,0.09,0.12,0.17,0.14,0,0.03,0,0,10-06-1989
Breukers,800,68,Heracles Almelo,RB,Netherlands,Eredivisie,2 ,4 ,Right ,178,76 ,Normal,Med,High,2016-09-21,N\A,38,13,51,0.05,0,0.08,0.15,0.08,0,0,0,04-11-1987
René,200,68,Girona CF,GK,Spain,Liga Adelante,1 ,2 ,Right ,183,79 ,Normal,Med,Med,2016-09-21,N\A,62,46,108,0.02,0,0.02,0,0,0,0,0,15-12-1983
Polczak,200,68,Cracovia,CB,Poland,Ekstraklasa,2 ,2 ,Right ,192,75 ,Normal,Med,Med,2016-09-21,N\A,18,0,18,0.06,0,0,0,0,0,0,0,25-08-1986
Horst,3500,68,Houston Dynamo,CB,United States,MLS,2 ,3 ,Right ,193,91 ,Normal,High,Med,2016-09-21,N\A,186,41,227,0.01,0.02,0.03,0,0.08,0.02,0,0,25-10-1985
Wolf,350,68,Werder Bremen,GK,Germany,Bundesliga,1 ,2 ,Right ,190,86 ,Normal,Med,Med,2016-09-21,N\A,99,58,157,0,0,0,0,0,0,0,0,06-06-1988
Daprelà,1300,68,Bari,LM,Switzerland,Calcio B,2 ,3 ,Left ,180,65 ,Normal,High,High,2016-09-21,N\A,47,37,84,0,0.11,0.09,0.11,0,0.05,0,0,19-02-1991
Dauda,400,68,Vitesse,ST,Nigeria,Eredivisie,3 ,3 ,Right ,180,75 ,Normal,Low,Low,2016-09-21,N\A,13,12,25,0.23,0.33,0.39,0.42,0.08,0,0,0,03-02-1988
Ruíz,300,68,Cruz Azul,RB,Mexico,LIGA Bancomer MX,2 ,4 ,Right ,175,78 ,Normal,Med,High,2016-09-21,N\A,9,4,13,0,0,0,0,0,0,0,0,14-01-1986
Zaseev,650,68,FC Ufa,CDM,Russia,Russian League,2 ,3 ,Right ,179,69 ,Normal,High,Low,2016-09-21,N\A,7,0,7,0,0,0.14,0,0,0,0,0,29-06-1988
Abakumov,200,68,FC Orenburg,GK,Russia,Russian League,1 ,3 ,Left ,185,76 ,Normal,Med,Med,2016-09-21,N\A,1,7,8,2,0,2,0,0,0,0,0,08-07-1989
Tafer,200,68,FC St. Gallen,RM,Algeria,Raiffeisen SL,2 ,4 ,Left ,181,67 ,Normal,Med,Med,2016-09-21,N\A,165,12,177,0.06,0.08,0.09,0.08,0.02,0,0.01,0,11-02-1991
Sandro Manoel,1300,68,Al-Taawoun,CDM,Brazil,ALJ League,2 ,3 ,Right ,176,70 ,Normal,Med,Med,2016-09-21,N\A,164,63,227,0.17,0.06,0.13,0.06,0.03,0,0,0,23-07-1988
Birighitti,900,68,Swansea City,GK,Australia,Premier League,1 ,2 ,Right ,189,84 ,Normal,Med,Med,2016-09-21,N\A,251,259,510,0,0,0,0.01,0.01,0,0,0,17-04-1991
Joseph-Monrose,500,68,Stade Brest,ST,France,Domino's Ligue 2,3 ,3 ,Right ,180,73 ,Normal,Med,Med,2016-09-21,N\A,483,264,747,0.5,0.61,0.32,0.32,0.03,0.02,0,0,20-07-1990
van La Parra,700,68,Huddersfield,LM,Netherlands,EFL Championship,4 ,2 ,Right ,181,72 ,Normal,Med,Med,2016-09-21,N\A,53,79,132,0.11,0.15,0.11,0.14,0,0.09,0,0.01,04-06-1991
Nirlo,200,68,Bourg en Bresse 01,CDM,France,Domino's Ligue 2,2 ,3 ,Right ,183,75 ,Normal,High,Med,2016-09-21,N\A,67,15,82,0.05,0,0.05,0,0.08,0,0.02,0,23-08-1988
DeVere,200,68,Brisbane Roar,CB,Australia,Hyundai A-League,2 ,3 ,Right ,186,88 ,Normal,High,Med,2016-09-21,N\A,28,21,49,0,0,0.04,0,0,0.24,0,0.05,05-11-1989
Conboy,800,68,FC Utrecht,LB,Denmark,Eredivisie,2 ,3 ,Left ,185,77 ,Normal,Med,High,2016-09-21,N\A,150,29,179,0.01,0,0.02,0,0.04,0,0.01,0,15-10-1987
Bulot,200,68,Stade Reims,RM,Gabon,Domino's Ligue 2,3 ,3 ,Left ,179,79 ,Normal,Med,Med,2016-09-21,N\A,4,16,20,0,0,0.5,0.19,0,0,0,0,27-09-1990
Daube,300,68,Union Berlin,CM,Germany,Bundesliga 2,2 ,4 ,Right ,185,83 ,Normal,Med,Med,2016-09-21,N\A,167,79,246,0.14,0.17,0.16,0.14,0.04,0.04,0.01,0,11-07-1989
Veldmate,1200,68,Viborg FF,CB,Netherlands,Alka Superliga,2 ,4 ,Left ,187,87 ,Normal,Med,Med,2016-09-21,N\A,36,0,36,0.03,0,0,0,0.08,0,0.03,0,08-11-1988
Iker Guarrotxena,450,68,CD Mirandés,LM,Spain,Liga Adelante,2 ,3 ,Right ,177,66 ,Normal,Med,High,2016-09-21,N\A,75,26,101,0.11,0.31,0.21,0.08,0.03,0.04,0,0,06-12-1992
Wilusz,200,68,Lech Poznań,CB,Poland,Ekstraklasa,2 ,3 ,Left ,188,85 ,Normal,High,Med,2016-09-21,N\A,29,30,59,0,0,0,0,0.1,0.1,0.03,0.03,25-09-1988
Eramo,1600,68,Sampdoria,CM,Italy,Calcio A,3 ,4 ,Right ,184,75 ,Normal,Med,Med,2016-09-21,N\A,154,89,243,0.1,0.05,0.13,0.14,0.04,0,0,0,12-07-1989
Toko,450,68,FC St. Gallen,RB,DR Congo,Raiffeisen SL,3 ,3 ,Right ,171,66 ,Normal,Med,Med,2016-09-21,N\A,"2,243","1,149",3392,0.02,0.02,0.04,0.04,0.04,0.04,0,0.01,20-12-1990
Tetteh,350,68,Lech Poznań,CDM,Ghana,Ekstraklasa,2 ,3 ,Right ,184,86 ,Normal,High,Med,2016-09-21,N\A,162,149,311,0.11,0.13,0.21,0.1,0.03,0.03,0.01,0,10-02-1989
Thomas,250,68,Oxford United,ST,England,Football League,3 ,4 ,Right ,180,76 ,Normal,Med,High,2016-09-21,N\A,176,156,332,0.64,0.63,0.4,0.37,0.02,0.02,0,0,23-01-1987
Toño Ramirez,1400,68,Real Sociedad,GK,Spain,LaLiga Santander ,1 ,2 ,Right ,189,83 ,Normal,Med,Med,2016-09-21,N\A,70,22,92,0,0,0,0,0,0,0,0,23-11-1986
Sverrisson,200,68,Aarhus GF,CM,Iceland,Alka Superliga,3 ,2 ,Left ,183,82 ,Normal,Med,Med,2016-09-21,N\A,31,24,55,0.07,0.29,0.16,0.13,0.03,0.04,0,0,29-05-1990
Hoesen,2800,68,FC Groningen,ST,Netherlands,Eredivisie,3 ,4 ,Right ,186,81 ,Normal,Med,Med,2016-09-21,N\A,124,31,155,0.54,0.45,0.37,0.19,0.01,0.03,0,0,15-01-1991
Palanca,200,68,Korona Kielce,RM,Spain,Ekstraklasa,3 ,3 ,Right ,171,73 ,Normal,Low,High,2016-09-21,N\A,4,16,20,0,0.13,0,0.19,0,0,0,0,18-12-1987
Kasim,350,68,Swindon Town,CM,Iraq,Football League,3 ,4 ,Right ,181,73 ,Normal,Med,Med,2016-09-21,N\A,25,51,76,0,0.08,0.04,0.08,0.04,0.04,0,0.02,10-05-1991
Enza-Yamissi,600,68,US Orléans,CB,CAR,Domino's Ligue 2,2 ,3 ,Left ,190,82 ,Normal,High,Med,2016-09-21,N\A,328,218,546,0.01,0.01,0.02,0.03,0.07,0.03,0.01,0.01,28-09-1989
Bilinski,200,68,Śląsk Wrocław,ST,Poland,Ekstraklasa,3 ,3 ,Right ,181,77 ,Normal,Med,Med,2016-09-21,N\A,16,66,82,0.31,0.88,0.25,0.77,0,0.02,0,0,23-01-1988
Hornschuh,350,68,FC St. Pauli,RB,Germany,Bundesliga 2,2 ,3 ,Right ,188,82 ,Normal,Med,Med,2016-09-21,N\A,90,0,90,0.03,0,0.04,0,0.03,0,0,0,02-03-1991
Amarikwa,700,68,SJ Earthquakes,ST,United States,MLS,3 ,3 ,Right ,175,81 ,Normal,Med,High,2016-09-21,N\A,405,60,465,0.22,0.45,0.14,0.23,0.01,0.03,0,0,29-10-1987
Bakenga,200,68,Rosenborg BK,ST,Norway,Tippeligaen,2 ,4 ,Right ,181,77 ,Normal,Med,High,2016-09-21,N\A,58,34,92,0.47,0.74,0.16,0.24,0.02,0,0,0,08-08-1992
Kiernan,1500,68,Rangers,CB,Republic of Ireland,Scottish Prem,2 ,4 ,Right ,186,77 ,Normal,Med,Med,2016-09-21,N\A,292,292,584,0.03,0.01,0.05,0.02,0.12,0.11,0.03,0.02,13-01-1991
Heidinger,200,68,Greuther Fürth,RB,Germany,Bundesliga 2,2 ,3 ,Right ,176,74 ,Normal,Med,High,2016-09-21,N\A,196,72,268,0.02,0,0.08,0.06,0.03,0.03,0,0.01,11-01-1986
Al Zori,4300,68,Al-Hilal,LB,Saudi Arabia,ALJ League,2 ,3 ,Left ,178,73 ,Normal,High,Med,2016-09-21,N\A,"8,203","1,077",9280,0.03,0.03,0.04,0.03,0.05,0.05,0.01,0.01,13-08-1987
Al Fraidi,1500,68,Al-Nassr,CAM,Saudi Arabia,ALJ League,4 ,4 ,Right ,172,76 ,Normal,Low,Med,2016-09-21,N\A,892,107,999,0.17,0.08,0.19,0.15,0.03,0.03,0,0.01,29-01-1988
Shimohira,1700,68,Yokohama F･M,LB,Japan,Meiji Yasuda J1,2 ,2 ,Left ,178,68 ,Normal,Med,Low,2016-09-21,N\A,77,28,105,0.01,0,0,0.04,0.04,0,0.01,0,06-10-1988
Rits,500,68,KV Mechelen,CM,Belgium,Pro League,3 ,5 ,Right ,180,70 ,Normal,Med,Med,2016-09-21,N\A,103,45,148,0.09,0.07,0.19,0.13,0.02,0,0,0,18-07-1993
Lim Jong Eun,350,68,Jeonbuk FC,CB,Korea Republic,K LEAGUE Classic,2 ,3 ,Right ,193,85 ,Normal,High,Med,2016-09-21,N\A,124,80,204,0.02,0,0.01,0.01,0.09,0.11,0.02,0.01,18-06-1990
Han Sang Wun,350,68,Ulsan Hyundai,LM,Korea Republic,K LEAGUE Classic,3 ,3 ,Left ,182,76 ,Normal,Med,Med,2016-09-21,N\A,94,24,118,0.13,0.33,0.19,0.38,0.04,0.04,0,0,03-05-1986
Guzmán,500,68,Club León,RB,Mexico,LIGA Bancomer MX,2 ,3 ,Right ,179,70 ,Normal,Med,Med,2016-09-21,N\A,2,10,12,0,0,0,0,0,0,0,0,19-05-1994
Pedro Queirós,900,68,Chaves,RB,Portugal,LIGA NOS,2 ,2 ,Right ,180,73 ,Normal,High,Med,2016-09-21,N\A,69,125,194,0.01,0,0.01,0.04,0.04,0.01,0,0.01,08-08-1984
Lundberg,200,68,Randers FC,ST,Sweden,Alka Superliga,2 ,3 ,Right ,187,79 ,Normal,Med,High,2016-09-21,N\A,27,29,56,0.93,0.07,0.63,0,0.07,0,0,0,04-03-1991
Gardner,300,68,Aston Villa,CDM,England,EFL Championship,3 ,3 ,Right ,186,82 ,Normal,Med,Med,2016-09-21,N\A,328,332,660,0.07,0.12,0.14,0.13,0.05,0.06,0,0,29-06-1992
Davidson,1000,68,St. Johnstone,CM,Scotland,Scottish Prem,3 ,3 ,Right ,180,69 ,Normal,High,Med,2016-09-21,N\A,35,37,72,0.14,0.16,0.26,0.19,0.03,0.03,0,0,07-03-1988
Carey,800,68,Plymouth Argyle,CAM,Republic of Ireland,Football League 2,3 ,3 ,Left ,183,71 ,Normal,High,High,2016-09-21,N\A,898,926,1824,0.28,0.3,0.3,0.26,0.05,0.04,0,0,20-05-1989
Héctor Yuste,200,68,RCD Mallorca,CDM,Spain,Liga Adelante,3 ,4 ,Right ,191,82 ,Normal,Med,Med,2016-09-21,N\A,34,39,73,0.12,0.03,0.09,0.13,0.03,0,0,0,12-01-1988
Steven Vitória,2400,68,Lechia Gdańsk,CB,Canada,Ekstraklasa,2 ,3 ,Right ,195,86 ,Normal,High,Med,2016-09-21,N\A,42,54,96,0.02,0.06,0,0.02,0.05,0.06,0.02,0.02,11-01-1987
Tanase,500,68,Karabükspor,RM,Romania,Süper Lig,4 ,3 ,Right ,179,78 ,Normal,Low,High,2016-09-21,N\A,50,11,61,0.08,0,0.14,0.18,0.02,0,0,0,18-02-1987
Schahin,450,68,Roda JC,ST,Germany,Eredivisie,3 ,3 ,Right ,187,82 ,Normal,Med,Med,2016-09-21,N\A,32,1,33,0.53,0,0.28,1,0.03,0,0,0,09-07-1989
Papazoglou,5000,68,KV Kortrijk,ST,Greece,Pro League,3 ,3 ,Right ,195,92 ,Normal,Med,Med,2016-09-21,N\A,42,1,43,0.41,0,0.33,0,0.02,0,0,0,30-03-1988
Djuric,2600,68,Cesena,ST,Bosnia Herzegovina,Calcio B,2 ,3 ,Right ,199,94 ,Normal,Med,Med,2016-09-21,N\A,148,91,239,0.39,0.2,0.22,0.12,0.03,0.13,0,0.01,22-05-1990
Mayor,350,68,Bury,LM,England,Football League,4 ,3 ,Right ,183,76 ,Normal,Med,High,2016-09-21,N\A,70,25,95,0.13,0.32,0.13,0.16,0.04,0,0.01,0.04,18-10-1990
Madsen,200,68,SønderjyskE,CM,Denmark,Alka Superliga,2 ,4 ,Right ,188,83 ,Normal,Med,High,2016-09-21,N\A,15,24,39,0.13,0.13,0.4,0.21,0,0.08,0,0,16-07-1988
Salger,250,68,Arm. Bielefeld,CB,Germany,Bundesliga 2,2 ,3 ,Left ,183,76 ,Normal,Med,Med,2016-09-21,N\A,200,120,320,0.01,0.03,0.02,0,0.06,0.03,0.01,0.01,30-01-1990
Schönfeld,300,68,Braunschweig,CM,Germany,Bundesliga 2,3 ,4 ,Right ,186,84 ,Normal,Med,Med,2016-09-21,N\A,105,78,183,0.27,0.12,0.15,0.26,0.09,0.04,0.01,0,21-06-1989
Larsen,200,68,FK Austria,RB,Denmark,O. Bundesliga,2 ,3 ,Right ,180,74 ,Normal,Med,Med,2016-09-21,N\A,241,42,283,0.03,0.05,0.05,0.1,0.07,0.1,0.01,0.07,21-02-1991
Cháves,200,68,San Martín de San Juan,ST,Uruguay,Primera División,3 ,4 ,Right ,178,73 ,Normal,Med,Med,2016-09-21,N\A,27,12,39,0.48,0.58,0.52,0.25,0.04,0,0,0,14-02-1986
Cros,200,68,Red Star FC,GK,France,Domino's Ligue 2,1 ,3 ,Right ,185,75 ,Normal,Med,Med,2016-09-21,N\A,13,18,31,0,0,0,0.06,0,0,0,0,23-06-1991
Foderingham,1000,68,Rangers,GK,England,Scottish Prem,1 ,3 ,Left ,185,75 ,Normal,Med,Med,2016-09-21,N\A,"1,138",195,1333,0,0.01,0,0.01,0,0.01,0,0,14-01-1991
Bayram,6500,68,Akhisarspor,LB,Turkey,Süper Lig,3 ,3 ,Left ,173,73 ,Normal,Med,High,2016-09-21,N\A,416,123,539,0.01,0,0.05,0.04,0.03,0.06,0,0,27-07-1991
Shuttleworth,2400,68,New England,GK,United States,MLS,1 ,2 ,Right ,188,89 ,Normal,Med,Med,2016-09-21,N\A,29,32,61,0,0,0,0,0,0,0,0,13-05-1987
Schösswendter,200,68,SK Rapid Wien,CB,Austria,O. Bundesliga,2 ,3 ,Right ,193,78 ,Normal,High,Med,2016-09-21,N\A,47,33,80,0.02,0,0.04,0,0.04,0.06,0,0,16-07-1988
Darlow,300,68,Newcastle Utd,GK,England,EFL Championship,1 ,2 ,Right ,185,79 ,Normal,Med,Med,2016-09-21,N\A,178,323,501,0,0,0.01,0.01,0,0,0,0,08-10-1990
Vujicevic,2000,68,Heracles Almelo,CM,Croatia,Eredivisie,3 ,4 ,Right ,180,74 ,Normal,Med,Med,2016-09-21,N\A,24,14,38,0.04,0,0.5,0,0.21,0.07,0,0,01-04-1990
McKay,3500,68,Oldham Athletic,ST,Northern Ireland,Football League,3 ,4 ,Right ,170,68 ,Normal,Med,High,2016-09-21,N\A,42,131,173,0.17,0.39,0.14,0.37,0,0.02,0,0.02,22-10-1988
Deric,450,68,Houston Dynamo,GK,United States,MLS,1 ,2 ,Right ,191,84 ,Normal,Med,Med,2016-09-21,N\A,24,16,40,0,0,0,0,0,0.06,0,0,30-08-1988
Skuletic,700,68,Lokomotiv,ST,Serbia,Russian League,3 ,3 ,Left ,193,83 ,Normal,Med,Med,2016-09-21,N\A,4,5,9,0.75,0.4,0,0.6,0,0,0,0,29-06-1990
Gavazzi,200,68,Avellino,CM,Italy,Calcio B,3 ,4 ,Right ,185,74 ,Normal,Med,Med,2016-09-21,N\A,115,28,143,0.16,0.11,0.18,0.11,0,0.04,0,0,07-05-1986
Chavalerin,200,68,Red Star FC,CM,France,Domino's Ligue 2,3 ,3 ,Left ,177,66 ,Normal,Med,Med,2016-09-21,N\A,119,131,250,0.16,0.18,0.19,0.22,0.09,0.05,0.01,0,07-03-1991
Backman,200,68,Aarhus GF,CB,Sweden,Alka Superliga,2 ,3 ,Right ,186,80 ,Normal,Med,High,2016-09-21,N\A,51,11,62,0,0.18,0,0.27,0.02,0.09,0.02,0,13-11-1988
Mlapa,250,68,VfL Bochum,ST,Germany,Bundesliga 2,3 ,3 ,Right ,193,92 ,Normal,Low,Low,2016-09-21,N\A,68,103,171,0.35,0.49,0.22,0.24,0.03,0.02,0,0,20-02-1991
Mason,400,68,Wolves,ST,Republic of Ireland,EFL Championship,3 ,4 ,Right ,178,73 ,Normal,Med,Med,2016-09-21,N\A,52,23,75,0.71,0.26,0.42,0.3,0.12,0,0.02,0,13-05-1991
Calderoni,200,68,Novara,LB,Italy,Calcio B,2 ,2 ,Left ,183,75 ,Normal,Med,Med,2016-09-21,N\A,156,102,258,0.03,0.02,0.03,0.03,0.04,0.08,0,0,18-02-1989
Clucas,2400,68,Hull City,LM,England,Premier League,3 ,5 ,Left ,188,74 ,Normal,Med,Med,2016-09-21,N\A,"1,003",892,1895,0.11,0.11,0.12,0.19,0.03,0.03,0,0,25-09-1990
Escassi,500,68,CD Numancia,CB,Spain,Liga Adelante,2 ,4 ,Right ,184,74 ,Normal,High,Med,2016-09-21,N\A,80,60,140,0,0.02,0.04,0.03,0.13,0.1,0.01,0.02,28-02-1989
Pringle,200,68,Preston,LM,England,EFL Championship,3 ,3 ,Left ,173,74 ,Normal,High,High,2016-09-21,N\A,44,63,107,0.07,0.21,0.14,0.25,0,0,0,0.02,25-07-1988
Grün,400,68,VfL Wolfsburg,GK,Germany,Bundesliga,1 ,3 ,Right ,190,86 ,Normal,Med,Med,2016-09-21,N\A,170,76,246,0,0,0.01,0,0,0.01,0,0,05-04-1987
Signori,200,68,Vicenza,CM,Italy,Calcio B,2 ,4 ,Right ,179,74 ,Normal,Med,Med,2016-09-21,N\A,83,16,99,0.17,0.06,0.16,0,0.05,0.06,0,0.06,26-10-1988
Jacobs,1000,68,Wigan Athletic,CAM,England,EFL Championship,3 ,3 ,Right ,175,74 ,Normal,Med,Med,2016-09-21,N\A,132,53,185,0.35,0.04,0.35,0.06,0.02,0.04,0,0,22-03-1992
Chochiev,450,68,Krylya Sovetov,RM,Russia,Russian League,2 ,4 ,Right ,180,70 ,Normal,Med,Med,2016-09-21,N\A,0,3,3,0,0,0,0,0,0,0,0,07-09-1991
Mazzotta,200,68,Frosinone,LB,Italy,Calcio B,2 ,2 ,Left ,183,73 ,Normal,Med,High,2016-09-21,N\A,57,35,92,0.04,0.06,0,0.14,0.04,0,0,0,02-08-1989
